dummy,dummy
172103204769,GPPNK
172103204770,GPPNK
172103204772,GPPNK
172103204773,GPPNK
172103204774,GPPNK
172103204775,GPPNK
172103204776,MSPNK
172103204777,GPPNK
172103204778,GPPNK
172103204779,GPPNK
172103204780,GPPNK
172103204781,GPPNK
172103204782,GPPNK
172103204783,GPPNK
172103204784,GPPNK
172103204785,MSPNK
172103204786,GPPNK
172103204787,GPPNK
172103204788,GPPNK
172103204789,GPPNK
172103204790,GPPNK
172103204791,GPPNK
172103204792,GPPNK
172103204793,GPPNK
172103204794,GPPNK
172103204795,GPPNK
172103204796,GPPNK
172103204797,GPPNK
172103204798,GPPNK
172103204799,GPPNK
172103204800,GPPNK
172103204801,GPPNK
172103204802,GPPNK
172103204803,GPPNK
172103204804,MSPNK
172103204805,GPPNK
172103204806,GPPNK
172103204807,GPPNK
172103204808,GPPNK
172103204809,GPPNK
172103204810,GPPNK
172103204811,GPPNK
172103204812,GPPNK
172103204813,GPPNK
172103204814,GPPNK
172103204815,GPPNK
172103204816,GPPNK
172103204817,GPPNK
172103204818,GPPNK
172103204819,GPPNK
172103204820,GPPNK
172103204821,GPPNK
172103204822,GPPNK
172103204823,PNK_707
172103204824,GPPNK
172103204825,GPPNK
172103204826,GPPNK
172103204827,MSPNK
172103204828,GPPNK
172103204829,GPPNK
172103204830,GPPNK
172103204831,GPPNK
172103204832,GPPNK
172103204833,GPPNK
172103204834,GPPNK
172103204835,GPPNK
172103204836,GPPNK
172103204837,GPPNK
172103204838,GPPNK
172103204839,GPPNK
172103204841,GPPNK
172103204842,GPPNK
172103204843,GPPNK
172103204844,MSPNK
172103204845,GPPNK
172103204846,MSPNK
172103204847,GPPNK
172103204848,GPPNK
172103204849,GPPNK
172103204850,MSPNK
172103204851,GPPNK
172103204852,MSPNK
172103204853,GPPNK
172103204854,MSPNK
172103204855,PNK_707
172103204856,GPPNK
172103204857,GPPNK
172103204858,GPPNK
172103204859,GPPNK
172103204860,PNK_707
172103204861,GPPNK
172103204862,GPPNK
172103204863,GPPNK
172103204864,GPPNK
172103204865,GPPNK
172103204866,MSPNK
172103204867,PNK_707
172103204868,GPPNK
172103204869,GPPNK
172103204870,GPPNK
172103204871,PNK_707
172103204872,GPPNK
172103204873,GPPNK
172103204874,GPPNK
172103204875,GPPNK
172103204876,GPPNK
172103204877,GPPNK
172103204878,GPPNK
172103204879,GPPNK
172103204881,GPPNK
172103204882,GPPNK
172103204883,GPPNK
172103204884,GPPNK
172103204885,GPPNK
172103204886,GPPNK
172103204887,GPPNK
172103204888,GPPNK
172103204889,MSPNK
172103204890,GPPNK
172103204891,GPPNK
172103204892,GPPNK
172103204893,GPPNK
172103204894,GPPNK
172103204895,GPPNK
172103204896,GPPNK
172103204897,GPPNK
172103204898,MSPNK
172103204899,GPPNK
172103204901,GPPNK
172103204902,GPPNK
172103204903,GPPNK
172103204904,MSPNK
172103204905,GPPNK
172103204906,GPPNK
172103204907,GPPNK
172103204908,GPPNK
172103204909,GPPNK
172103204910,GPPNK
172103204911,GPPNK
172103204912,GPPNK
172103204913,GPPNK
172103204914,GPPNK
172103204915,GPPNK
172103204916,GPPNK
172103204917,GPPNK
172103204918,GPPNK
172103204919,PNK_707
172103204920,GPPNK
172103204921,GPPNK
172103204922,GPPNK
172103204923,GPPNK
172103204924,GPPNK
172103204925,GPPNK
172103204926,GPPNK
172103204927,GPPNK
172103204928,GPPNK
172103204929,GPPNK
172103204930,GPPNK
172103204931,GPPNK
172103204932,GPPNK
172103204933,GPPNK
172103204934,GPPNK
172103204935,GPPNK
172103204936,MSPNK
172103204937,GPPNK
172103204938,GPPNK
172103204939,GPPNK
172103204941,PNK_707
172103204942,GPPNK
172103204943,GPPNK
172103204944,GPPNK
172103204945,GPPNK
172103204946,GPPNK
172103204947,GPPNK
172103204948,GPPNK
172103204949,GPPNK
172103204951,GPPNK
172103204952,MSPNK
172103204953,GPPNK
172103204954,GPPNK
172103204956,GPPNK
172103204957,GPPNK
172103204958,GPPNK
172103204959,GPPNK
172103204960,GPPNK
172103204961,MSPNK
172103204962,GPPNK
172103204963,GPPNK
172103204964,GPPNK
172103204965,GPPNK
172103204966,GPPNK
172103204967,MSPNK
172103204968,PNK_707
172103204969,MSPNK
172103204970,MSPNK
172103204971,PNK_707
172103204972,MSPNK
172103204973,PNK_707
172103204974,MSPNK
172103204975,PNK_707
172103204976,MSPNK
172103204977,MSPNK
172103204978,PNK_707
172103204979,PNK_707
172103204980,PNK_707
172103204981,MSPNK
172103204982,MSPNK
172103204983,MSPNK
172103204984,GPPNK
172103204985,GPPNK
172103204986,GPPNK
172103204987,GPPNK
172103204988,GPPNK
172103204989,GPPNK
172103204990,GPPNK
172103204991,GPPNK
172103204992,GPPNK
172103204993,GPPNK
172103204994,GPPNK
172103204995,GPPNK
172103204996,GPPNK
172103204997,GPPNK
172103204998,GPPNK
172103204999,GPPNK
172103205000,GPPNK
172103205001,GPPNK
172103205002,GPPNK
172103205003,GPPNK
172103205004,GPPNK
172103205005,GPPNK
172103205006,GPPNK
172103205007,MSPNK
172103205008,GPPNK
172103205009,GPPNK
172103205010,GPPNK
172103205011,GPPNK
172103205012,GPPNK
172103205013,GPPNK
172103205014,GPPNK
172103205015,GPPNK
172103205016,GPPNK
172103205017,GPPNK
172103205018,GPPNK
172103205019,GPPNK
172103205020,MSPNK
172103205021,GPPNK
172103205022,GPPNK
172103205023,GPPNK
172103205024,MSPNK
172103205025,GPPNK
172103205026,GPPNK
172103205027,GPPNK
172103205028,GPPNK
172103205029,MSPNK
172103205030,GPPNK
172103205031,GPPNK
172103205032,GPPNK
172103205034,GPPNK
172103205035,GPPNK
172103205036,GPPNK
172103205037,GPPNK
172103205038,GPPNK
172103205039,GPPNK
172103205040,GPPNK
172103205041,MSPNK
172103205042,GPPNK
172103205043,GPPNK
172103205044,GPPNK
172103205045,GPPNK
172103205046,GPPNK
172103205047,GPPNK
172103205048,GPPNK
172103205049,MSPNK
172103205050,GPPNK
172103205052,GPPNK
172103205053,GPPNK
172103205054,GPPNK
172103205055,GPPNK
172103205056,GPPNK
172103205057,GPPNK
172103205058,GPPNK
172103205059,GPPNK
172103205060,GPPNK
172103205061,GPPNK
172103205062,GPPNK
172103205063,PNK_707
172103205064,MSPNK
172103205065,GPPNK
172103205066,GPPNK
172103205067,GPPNK
172103205068,GPPNK
172103205069,GPPNK
172103205071,GPPNK
172103205072,PNK_707
172103205073,MSPNK
172103205074,GPPNK
172103205075,GPPNK
172103205076,GPPNK
172103205077,GPPNK
172103205078,GPPNK
172103205079,GPPNK
172103205080,GPPNK
172103205081,GPPNK
172103205082,GPPNK
172103205083,GPPNK
172103205084,MSPNK
172103205085,GPPNK
172103205086,MSPNK
172103205087,GPPNK
172103205088,GPPNK
172103205089,GPPNK
172103205090,MSPNK
172103205091,GPPNK
172103205092,MSPNK
172103205093,GPPNK
172103205094,GPPNK
172103205095,GPPNK
172103205096,GPPNK
172103205097,GPPNK
172103205098,GPPNK
172103205099,GPPNK
172103205100,MSPNK
172103205101,GPPNK
172103205102,GPPNK
172103205103,GPPNK
172103205104,GPPNK
172103205105,GPPNK
172103205106,GPPNK
172103205107,GPPNK
172103205108,MSPNK
172103205109,GPPNK
172103205110,GPPNK
172103205111,MSPNK
172103205112,GPPNK
172103205113,GPPNK
172103205114,GPPNK
172103205115,MSPNK
172103205116,GPPNK
172103205117,GPPNK
172103205118,GPPNK
172103205119,GPPNK
172103205121,MSPNK
172103205124,MSPNK
172103205125,MSPNK
172103205127,MSPNK
172103205128,MSPNK
172103205130,MSPNK
172103205134,MSPNK
172103205135,PNK_707
172103205136,MSPNK
172103205138,MSPNK
172103205139,PNK_707
172103205141,MSPNK
172103205142,PNK_707
172103205143,PNK_707
172103205144,PNK_707
172103205145,MSPNK
172103205146,MSPNK
172103205147,PNK_707
172103205148,MSPNK
172103205149,MSPNK
172103205150,MSPNK
172103205151,MSPNK
172103205152,MSPNK
172103205153,MSPNK
172103205154,PNK_707
172103205156,PNK_707
172103205157,MSPNK
172103205158,MSPNK
172103205159,PNK_707
172103205160,MSPNK
172103205163,MSPNK
172103205164,MSPNK
172103205165,PNK_707
172103205166,MSPNK
172103205168,GPPNK
172103205169,MSPNK
172103205170,PNK_707
172103205172,PNK_707
172103205173,MSPNK
172103205175,PNK_707
172103205177,MSPNK
172103205178,MSPNK
172103205179,GPPNK
172103205180,GPPNK
172103205181,GPPNK
172103205182,PNK_707
172103205183,MSPNK
172103205184,GPPNK
172103205185,GPPNK
172103205186,GPPNK
172103205187,GPPNK
172103205188,GPPNK
172103205189,GPPNK
172103205190,GPPNK
172103205191,GPPNK
172103205192,PNK_707
172103205193,PNK_707
172103205194,MSPNK
172103205196,PNK_707
172103205197,MSPNK
172103205198,GPPNK
172103205199,MSPNK
172103205200,MSPNK
172103205201,PNK_707
172103205202,MSPNK
172103205203,MSPNK
172103205204,PNK_707
172103205205,PNK_707
172103205206,MSPNK
172103205207,MSPNK
172103205209,MSPNK
172103205210,GPPNK
172103205211,GPPNK
172103205212,PNK_707
172103205213,GPPNK
172103205214,GPPNK
172103205215,GPPNK
172103205216,GPPNK
172103205217,GPPNK
172103205218,GPPNK
172103205219,GPPNK
172103205220,GPPNK
172103205222,GPPNK
172103205223,GPPNK
172103205224,GPPNK
172103205226,GPPNK
172103205227,GPPNK
172103205228,GPPNK
172103205229,GPPNK
172103205230,GPPNK
172103205231,GPPNK
172103205232,GPPNK
172103205233,GPPNK
172103205234,MSPNK
172103205235,GPPNK
172103205236,GPPNK
172103205237,GPPNK
172103205238,GPPNK
172103205239,GPPNK
172103205240,GPPNK
172103205241,GPPNK
172103205242,GPPNK
172103205243,GPPNK
172103205244,GPPNK
172103205245,GPPNK
172103205246,GPPNK
172103205247,GPPNK
172103205248,GPPNK
172103205249,GPPNK
172103205250,GPPNK
172103205251,GPPNK
172103205252,GPPNK
172103205253,GPPNK
172103205254,MSPNK
172103205255,GPPNK
172103205256,GPPNK
172103205257,GPPNK
172103205258,GPPNK
172103205259,GPPNK
172103205260,MSPNK
172103205261,MSPNK
172103205262,GPPNK
172103205263,GPPNK
172103205264,GPPNK
172103205265,MSPNK
172103205266,GPPNK
172103205267,GPPNK
172103205268,GPPNK
172103205269,GPPNK
172103205270,GPPNK
172103205271,GPPNK
172103205272,MSPNK
172103205275,GPPNK
172103205276,GPPNK
172103205277,GPPNK
172103205278,GPPNK
172103205279,GPPNK
172103205280,GPPNK
172103205282,GPPNK
172103205283,GPPNK
172103205285,MSPNK
172103205286,PNK_707
172103205287,MSPNK
172103205288,PNK_707
172103205290,MSPNK
172103205293,MSPNK
172103205294,MSPNK
172103205295,MSPNK
172103205296,PNK_707
172103205298,MSPNK
172103205300,MSPNK
172103205301,MSPNK
172103205302,PNK_707
172103205303,PNK_707
172103205304,MSPNK
172103205306,MSPNK
172103205307,PNK_707
172103205308,MSPNK
172103205309,PNK_707
172103205310,MSPNK
172103205311,MSPNK
172103205312,MSPNK
172103205313,MSPNK
172103205314,PNK_707
172103205315,MSPNK
172103205317,PNK_707
172103205318,MSPNK
172103205319,MSPNK
172103205320,MSPNK
172103205321,PNK_707
172103205322,MSPNK
172103205323,PNK_707
172103205324,GPPNK
172103205325,MSPNK
172103205326,GPPNK
172103205327,GPPNK
172103205329,GPPNK
172103205331,GPPNK
172103205332,GPPNK
172103205333,PNK_707
172103205334,GPPNK
172103205335,GPPNK
172103205336,GPPNK
172103205339,GPPNK
172103205341,GPPNK
172103205342,GPPNK
172103205343,GPPNK
172103205344,GPPNK
172103205345,GPPNK
172103205346,GPPNK
172103205347,PNK_707
172103205348,GPPNK
172103205349,GPPNK
172103205350,GPPNK
172103205351,GPPNK
172103205352,GPPNK
172103205353,GPPNK
172103205355,MSPNK
172103205356,GPPNK
172103205357,GPPNK
172103205359,GPPNK
172103205360,GPPNK
172103205361,GPPNK
172103205362,GPPNK
172103205363,PNK_707
172103205364,GPPNK
172103205365,GPPNK
172103205367,GPPNK
172103205369,GPPNK
172103205370,GPPNK
172103205371,PNK_707
172103205372,GPPNK
172103205373,GPPNK
172103205374,GPPNK
172103205375,GPPNK
172103205376,GPPNK
172103205377,GPPNK
172103205378,GPPNK
172103205379,GPPNK
172103205380,GPPNK
172103205381,GPPNK
172103205382,MSPNK
172103205383,GPPNK
172103205384,GPPNK
172103205385,GPPNK
172103205386,MSPNK
172103205387,GPPNK
172103205388,GPPNK
172103205390,GPPNK
172103205391,GPPNK
172103205392,GPPNK
172103205394,GPPNK
172103205395,GPPNK
172103205396,GPPNK
172103205398,PNK_707
172103205400,GPPNK
172103205401,GPPNK
172103205402,GPPNK
172103205403,GPPNK
172103205404,GPPNK
172103205405,GPPNK
172103205406,MSPNK
172103205407,GPPNK
172103205408,GPPNK
172103205409,GPPNK
172103205410,MSPNK
172103205411,GPPNK
172103205413,GPPNK
172103205414,PNK_707
172103205415,GPPNK
172103205416,GPPNK
172103205417,GPPNK
172103205418,GPPNK
172103205419,GPPNK
172103205420,GPPNK
172103205421,GPPNK
172103205422,MSPNK
172103205423,GPPNK
172103205424,GPPNK
172103205425,GPPNK
172103205426,GPPNK
172103205427,GPPNK
172103205428,PNK_707
172103205429,GPPNK
172103205430,GPPNK
172103205431,GPPNK
172103205432,GPPNK
172103205433,GPPNK
172103205434,GPPNK
172103205435,GPPNK
172103205436,GPPNK
172103205437,GPPNK
172103205440,MSPNK
172103205441,PNK_707
172103205442,MSPNK
172103205443,PNK_707
172103205444,MSPNK
172103205445,PNK_707
172103205446,MSPNK
172103205447,PNK_707
172103205449,PNK_707
172103205451,MSPNK
172103205452,PNK_707
172103205453,MSPNK
172103205454,MSPNK
172103205455,MSPNK
172103205456,MSPNK
172103205457,PNK_707
172103205459,MSPNK
172103205462,MSPNK
172103205465,MSPNK
172103205466,MSPNK
172103205467,MSPNK
172103205468,MSPNK
172103205469,PNK_707
172103205471,MSPNK
172103205473,MSPNK
172103205475,MSPNK
172103205476,MSPNK
172103205477,MSPNK
172103205478,MSPNK
172103205479,PNK_707
172103205481,MSPNK
172103205482,PNK_707
172103205486,PNK_707
172103205487,MSPNK
172103205488,MSPNK
172103205489,PNK_707
172103205490,PNK_707
172103205491,MSPNK
172103205492,PNK_707
172103205493,MSPNK
172103205494,PNK_707
172103205495,PNK_707
172103205496,MSPNK
172103205497,MSPNK
172103205498,MSPNK
172103205499,MSPNK
172103205500,MSPNK
172103205501,MSPNK
172103205502,MSPNK
172103205503,MSPNK
172103205505,MSPNK
172103205506,MSPNK
172103205507,MSPNK
172103205509,PNK_707
172103205510,PNK_707
172103205511,MSPNK
172103205512,MSPNK
172103205513,MSPNK
172103205514,PNK_707
172103205516,PNK_707
172103205518,MSPNK
172103205519,MSPNK
172103205520,MSPNK
172103205521,PNK_707
172103205522,MSPNK
172103205523,MSPNK
172103205524,MSPNK
172103205525,MSPNK
172103205526,MSPNK
172103205527,PNK_707
172103205528,MSPNK
172103205529,MSPNK
172103205530,MSPNK
172103205531,PNK_707
172103205532,MSPNK
172103205533,MSPNK
172103205534,PNK_707
172103205535,MSPNK
172103205536,MSPNK
172103205537,PNK_707
172103205538,MSPNK
172103205539,MSPNK
172103205540,MSPNK
172103205542,GPPNK
172103205544,GPPNK
172103205545,GPPNK
172103205546,GPPNK
172103205547,PNK_707
172103205548,GPPNK
172103205549,GPPNK
172103205550,MSPNK
172103205551,GPPNK
172103205552,GPPNK
172103205553,GPPNK
172103205554,GPPNK
172103205555,GPPNK
172103205557,GPPNK
172103205558,GPPNK
172103205559,GPPNK
172103205560,GPPNK
172103205561,GPPNK
172103205562,GPPNK
172103205563,GPPNK
172103205564,GPPNK
172103205565,GPPNK
172103205566,GPPNK
172103205567,MSPNK
172103205568,GPPNK
172103205569,GPPNK
172103205570,GPPNK
172103205571,GPPNK
172103205572,GPPNK
172103205574,GPPNK
172103205575,GPPNK
172103205576,GPPNK
172103205577,GPPNK
172103205578,MSPNK
172103205579,GPPNK
172103205582,GPPNK
172103205583,GPPNK
172103205585,GPPNK
172103205586,GPPNK
172103205587,MSPNK
172103205588,GPPNK
172103205589,GPPNK
172103205591,GPPNK
172103205593,GPPNK
172103205594,GPPNK
172103205595,GPPNK
172103205596,MSPNK
172103205599,PNK_707
172103205600,GPPNK
172103205602,GPPNK
172103205603,MSPNK
172103205604,MSPNK
172103205605,MSPNK
172103205606,MSPNK
172103205607,PNK_707
172103205608,MSPNK
172103205609,MSPNK
172103205610,MSPNK
172103205611,MSPNK
172103205613,MSPNK
172103205615,PNK_707
172103205619,PNK_707
172103205621,PNK_707
172103205623,MSPNK
172103205624,MSPNK
172103205625,MSPNK
172103205626,PNK_707
172103205627,MSPNK
172103205628,MSPNK
172103205629,MSPNK
172103205633,PNK_707
172103205634,PNK_707
172103205635,MSPNK
172103205636,PNK_707
172103205637,PNK_707
172103205638,PNK_707
172103205639,PNK_707
172103205642,MSPNK
172103205644,MSPNK
172103205645,MSPNK
172103205646,MSPNK
172103205647,MSPNK
172103205648,PNK_707
172103205649,MSPNK
172103205650,MSPNK
172103205651,MSPNK
172103205652,PNK_707
172103205653,MSPNK
172103205654,MSPNK
172103205657,MSPNK
172103205658,MSPNK
172103205659,PNK_707
172103205660,MSPNK
172103205661,PNK_707
172103205663,MSPNK
172103205664,MSPNK
172103205665,PNK_707
172103205666,MSPNK
172103205667,PNK_707
172103205668,MSPNK
172103205669,MSPNK
172103205670,MSPNK
172103205673,MSPNK
172103205675,PNK_707
172103205677,MSPNK
172103205678,MSPNK
172103205679,PNK_707
172103205680,MSPNK
172103205681,MSPNK
172103205682,MSPNK
172103205683,MSPNK
172103205684,MSPNK
172103205685,MSPNK
172103205686,PNK_707
172103205688,MSPNK
172103205691,PNK_707
172103205692,MSPNK
172103205693,MSPNK
172103205694,PNK_707
172103205695,MSPNK
172103205696,MSPNK
172103205698,MSPNK
172103205699,MSPNK
172103205700,MSPNK
172103205701,MSPNK
172103205702,MSPNK
172103205703,MSPNK
172103205705,MSPNK
172103205706,PNK_707
172103205707,PNK_707
172103205708,MSPNK
172103205709,MSPNK
172103205710,MSPNK
172103205711,MSPNK
172103205712,MSPNK
172103205714,MSPNK
172103205715,MSPNK
172103205716,MSPNK
172103205717,PNK_707
172103205718,MSPNK
172103205719,MSPNK
172103205720,MSPNK
172103205721,MSPNK
172103205722,MSPNK
172103205723,MSPNK
172103205724,PNK_707
172103205725,MSPNK
172103205726,MSPNK
172103205727,MSPNK
172103205728,MSPNK
172103205729,MSPNK
172103205730,PNK_707
172103205731,MSPNK
172103205732,MSPNK
172103205733,MSPNK
172103205734,MSPNK
172103205735,MSPNK
172103205736,PNK_707
172103205737,PNK_707
172103205738,MSPNK
172103205739,MSPNK
172103205740,MSPNK
172103205741,MSPNK
172103205742,MSPNK
172103205743,MSPNK
172103205744,MSPNK
172103205745,MSPNK
172103205746,MSPNK
172103205747,MSPNK
172103205748,PNK_707
172103205749,MSPNK
172103205750,PNK_707
172103205751,MSPNK
172103205752,MSPNK
172103205753,MSPNK
172103205754,MSPNK
172103205755,PNK_707
172103205756,PNK_707
172103205758,MSPNK
172103205759,PNK_707
172103205761,MSPNK
172103205762,MSPNK
172103205763,MSPNK
172103205764,PNK_707
172103205765,PNK_707
172103205766,MSPNK
172103205767,MSPNK
172103205768,MSPNK
172103205769,PNK_707
172103205770,MSPNK
172103205771,PNK_707
172103205772,MSPNK
172103205773,MSPNK
172103205774,MSPNK
172103205775,PNK_707
172103205776,PNK_707
172103205777,MSPNK
172103205778,MSPNK
172103205779,MSPNK
172103205780,MSPNK
172103205781,MSPNK
172103205782,MSPNK
172103205783,MSPNK
172103205784,MSPNK
172103205785,MSPNK
172103205786,PNK_707
172103205787,PNK_707
172103205788,MSPNK
172103205789,MSPNK
172103205790,MSPNK
172103205791,MSPNK
172103205792,MSPNK
172103205793,PNK_707
172103205795,MSPNK
172103205796,MSPNK
172103205797,MSPNK
172103205798,PNK_707
172103205799,MSPNK
172103205800,MSPNK
172103205801,MSPNK
172103205803,PNK_707
172103205804,PNK_707
172103205805,MSPNK
172103205806,MSPNK
172103205807,MSPNK
172103205808,MSPNK
172103205809,PNK_707
172103205810,MSPNK
172103205811,MSPNK
172103205812,PNK_707
172103205813,PNK_707
172103205814,MSPNK
172103205815,GPPNK
172103205816,GPPNK
172103205817,GPPNK
172103205818,GPPNK
172103205819,PNK_707
172103205820,GPPNK
172103205821,MSPNK
172103205822,GPPNK
172103205824,GPPNK
172103205825,GPPNK
172103205827,GPPNK
172103205828,GPPNK
172103205829,GPPNK
172103205830,GPPNK
172103205831,GPPNK
172103205832,GPPNK
172103205833,PNK_707
172103205834,GPPNK
172103205835,GPPNK
172103205836,GPPNK
172103205837,GPPNK
172103205838,GPPNK
172103205839,GPPNK
172103205840,GPPNK
172103205841,GPPNK
172103205842,GPPNK
172103205843,GPPNK
172103205844,GPPNK
172103205845,GPPNK
172103205846,GPPNK
172103205847,GPPNK
172103205848,GPPNK
172103205849,PNK_707
172103205850,GPPNK
172103205851,GPPNK
172103205852,GPPNK
172103205853,GPPNK
172103205855,GPPNK
172103205856,GPPNK
172103205857,GPPNK
172103205859,GPPNK
172103205860,GPPNK
172103205861,GPPNK
172103205864,GPPNK
172103205865,GPPNK
172103205867,GPPNK
172103205868,GPPNK
172103205869,GPPNK
172103205870,GPPNK
172103205871,PNK_707
172103205872,MSPNK
172103205875,GPPNK
172103205876,GPPNK
172103205877,GPPNK
172103205878,MSPNK
172103205880,GPPNK
172103205881,GPPNK
172103205883,GPPNK
172103205884,GPPNK
172103205885,GPPNK
172103205886,GPPNK
172103205887,GPPNK
172103205889,GPPNK
172103205890,GPPNK
172103205891,GPPNK
172103205892,MSPNK
172103205893,MSPNK
172103205894,MSPNK
172103205896,MSPNK
172103205897,MSPNK
172103205898,MSPNK
172103205900,MSPNK
172103205901,MSPNK
172103205902,PNK_707
172103205903,MSPNK
172103205904,MSPNK
172103205905,PNK_707
172103205907,MSPNK
172103205908,MSPNK
172103205909,MSPNK
172103205910,MSPNK
172103205911,MSPNK
172103205912,MSPNK
172103205913,PNK_707
172103205914,MSPNK
172103205915,MSPNK
172103205916,PNK_707
172103205917,MSPNK
172103205918,MSPNK
172103205919,MSPNK
172103205920,MSPNK
172103205921,PNK_707
172103205923,MSPNK
172103205924,PNK_707
172103205926,MSPNK
172103205927,MSPNK
172103205930,GPPNK
172103205931,MSPNK
172103205932,PNK_707
172103205934,MSPNK
172103205938,PNK_707
172103205939,MSPNK
172103205940,MSPNK
172103205941,PNK_707
172103205942,GPPNK
172103205943,MSPNK
172103205944,PNK_707
172103205945,MSPNK
172103205947,MSPNK
172103205948,MSPNK
172103205951,MSPNK
172103205952,MSPNK
172103205953,PNK_707
172103205954,MSPNK
172103205956,PNK_707
172103205957,PNK_707
172103205958,MSPNK
172103205959,MSPNK
172103205960,MSPNK
172103205962,GPPNK
172103205963,PNK_707
172103205964,MSPNK
172103205965,GPPNK
172103205966,MSPNK
172103205967,MSPNK
172103205968,GPPNK
172103205969,GPPNK
172103205970,GPPNK
172103205971,GPPNK
172103205972,GPPNK
